user_id,date,description,merchant,category,amount,is_injected_anomaly
synthetic-user-12,2025-05-02,STARBUCKS,STARBUCKS,Food,261.34,0
synthetic-user-12,2025-05-04,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2514.15,0
synthetic-user-12,2025-05-07,BIGBASKET,BIGBASKET,Groceries,1267.1,0
synthetic-user-12,2025-05-09,SWIGGY,SWIGGY,Food,367.64,0
synthetic-user-12,2025-05-09,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,13891.77,0
synthetic-user-12,2025-05-10,ZOMATO,ZOMATO,Food,391.12,0
synthetic-user-12,2025-05-12,FLIPKART,FLIPKART,Shopping,1154.86,0
synthetic-user-12,2025-05-12,UBER,UBER,Transportation,203.74,0
synthetic-user-12,2025-05-13,MYNTRA,MYNTRA,Shopping,1197.22,0
synthetic-user-12,2025-05-15,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,754.68,0
synthetic-user-12,2025-05-16,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,6926.68,1
synthetic-user-12,2025-05-19,UBER,UBER,Transportation,222.38,0
synthetic-user-12,2025-05-19,ZERODHA,ZERODHA,Investment,5087.48,0
synthetic-user-12,2025-05-19,STARBUCKS,STARBUCKS,Food,273.83,0
synthetic-user-12,2025-05-19,SWIGGY,SWIGGY,Food,305.01,0
synthetic-user-12,2025-05-21,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15249.52,0
synthetic-user-12,2025-05-23,FLIPKART,FLIPKART,Shopping,1270.89,0
synthetic-user-12,2025-05-24,DMART,DMART,Groceries,2098.98,0
synthetic-user-12,2025-05-25,OLA CABS,OLA CABS,Transportation,187.47,0
synthetic-user-12,2025-05-25,SALARY CREDIT,SALARY CREDIT,Salary,67879.65,0
synthetic-user-12,2025-05-28,BIGBASKET,BIGBASKET,Groceries,1823.42,0
synthetic-user-12,2025-05-28,AMAZON,AMAZON,Shopping,1254.08,0
synthetic-user-12,2025-05-28,SWIGGY,SWIGGY,Food,352.62,0
synthetic-user-12,2025-05-29,OLA CABS,OLA CABS,Transportation,132.87,0
synthetic-user-12,2025-05-30,SWIGGY,SWIGGY,Food,435.46,0
synthetic-user-12,2025-06-01,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,750.65,0
synthetic-user-12,2025-06-03,ZERODHA,ZERODHA,Investment,5198.75,0
synthetic-user-12,2025-06-03,SWIGGY,SWIGGY,Food,279.01,0
synthetic-user-12,2025-06-04,FLIPKART,FLIPKART,Shopping,1118.57,0
synthetic-user-12,2025-06-04,BIGBASKET,BIGBASKET,Groceries,1832.22,0
synthetic-user-12,2025-06-05,SALARY CREDIT,SALARY CREDIT,Salary,56307.81,0
synthetic-user-12,2025-06-08,BIGBASKET,BIGBASKET,Groceries,1723.35,0
synthetic-user-12,2025-06-09,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,503.08,0
synthetic-user-12,2025-06-12,MYNTRA,MYNTRA,Shopping,1624.13,0
synthetic-user-12,2025-06-12,ZERODHA,ZERODHA,Investment,5835.25,0
synthetic-user-12,2025-06-14,ZOMATO,ZOMATO,Food,476.67,0
synthetic-user-12,2025-06-14,BIGBASKET,BIGBASKET,Groceries,1313.72,0
synthetic-user-12,2025-06-16,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16646.8,0
synthetic-user-12,2025-06-17,FLIPKART,FLIPKART,Shopping,1157.83,0
synthetic-user-12,2025-06-17,SALARY CREDIT,SALARY CREDIT,Salary,64027.78,0
synthetic-user-12,2025-06-19,SALARY CREDIT,SALARY CREDIT,Salary,60393.88,0
synthetic-user-12,2025-06-19,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,519.32,0
synthetic-user-12,2025-06-22,BIGBASKET,BIGBASKET,Groceries,1474.43,0
synthetic-user-12,2025-06-23,OLA CABS,OLA CABS,Transportation,123.07,0
synthetic-user-12,2025-06-25,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,721.93,0
synthetic-user-13,2025-01-27,AMAZON,AMAZON,Shopping,1439.45,0
synthetic-user-13,2025-01-30,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,706.21,0
synthetic-user-13,2025-01-31,BIGBASKET,BIGBASKET,Groceries,1478.91,0
synthetic-user-13,2025-01-31,SALARY CREDIT,SALARY CREDIT,Salary,67800.3,0
synthetic-user-13,2025-01-31,ZOMATO,ZOMATO,Food,542.32,0
synthetic-user-13,2025-01-31,SWIGGY,SWIGGY,Food,400.77,0
synthetic-user-13,2025-02-02,BIGBASKET,BIGBASKET,Groceries,1461.42,0
synthetic-user-13,2025-02-02,ZERODHA,ZERODHA,Investment,5146.61,0
synthetic-user-13,2025-02-03,SALARY CREDIT,SALARY CREDIT,Salary,47807.71,0
synthetic-user-13,2025-02-06,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,375.77,0
synthetic-user-13,2025-02-06,ZOMATO,ZOMATO,Food,498.92,0
synthetic-user-13,2025-02-09,BIGBASKET,BIGBASKET,Groceries,1354.43,0
synthetic-user-13,2025-02-12,ZOMATO,ZOMATO,Food,434.82,0
synthetic-user-13,2025-02-12,FLIPKART,FLIPKART,Shopping,1067.27,0
synthetic-user-13,2025-02-15,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,563.34,0
synthetic-user-13,2025-02-18,SALARY CREDIT,SALARY CREDIT,Salary,57061.21,0
synthetic-user-13,2025-02-21,UBER,UBER,Transportation,161.47,0
synthetic-user-13,2025-02-21,SALARY CREDIT,SALARY CREDIT,Salary,57014.15,0
synthetic-user-13,2025-02-23,FLIPKART,FLIPKART,Shopping,920.89,0
synthetic-user-13,2025-02-25,ZOMATO,ZOMATO,Food,439.71,0
synthetic-user-13,2025-02-25,MYNTRA,MYNTRA,Shopping,1655.02,0
synthetic-user-13,2025-02-28,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,749.19,0
synthetic-user-13,2025-02-28,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,992.18,0
synthetic-user-13,2025-03-01,STARBUCKS,STARBUCKS,Food,261.67,0
synthetic-user-13,2025-03-03,UBER,UBER,Transportation,194.11,0
synthetic-user-13,2025-03-03,ZOMATO,ZOMATO,Food,283.88,0
synthetic-user-13,2025-03-06,SALARY CREDIT,SALARY CREDIT,Salary,69730.14,0
synthetic-user-13,2025-03-06,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,527.35,0
synthetic-user-13,2025-03-06,BIGBASKET,BIGBASKET,Groceries,1415.08,0
synthetic-user-13,2025-03-07,ZERODHA,ZERODHA,Investment,5419.11,0
synthetic-user-13,2025-03-08,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,515.19,0
synthetic-user-13,2025-03-11,STARBUCKS,STARBUCKS,Food,274.99,0
synthetic-user-13,2025-03-13,FLIPKART,FLIPKART,Shopping,843.33,0
synthetic-user-13,2025-03-16,STARBUCKS,STARBUCKS,Food,240.07,0
synthetic-user-13,2025-03-18,ZERODHA,ZERODHA,Investment,4034.77,0
synthetic-user-13,2025-03-21,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,688.99,0
synthetic-user-13,2025-03-23,FLIPKART,FLIPKART,Shopping,791.09,0
synthetic-user-13,2025-03-26,MYNTRA,MYNTRA,Shopping,1570.44,0
synthetic-user-13,2025-03-29,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,515.14,0
synthetic-user-13,2025-03-30,ZERODHA,ZERODHA,Investment,5639.8,0
synthetic-user-13,2025-03-31,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,12758.67,0
synthetic-user-13,2025-04-02,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,497.82,0
synthetic-user-13,2025-04-05,ZOMATO,ZOMATO,Food,290.51,0
synthetic-user-13,2025-04-06,DMART,DMART,Groceries,2030.04,0
synthetic-user-13,2025-04-08,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2745.67,0
synthetic-user-13,2025-04-10,STARBUCKS,STARBUCKS,Food,201.67,0
synthetic-user-13,2025-04-12,UBER,UBER,Transportation,156.73,0
synthetic-user-13,2025-04-14,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,938.86,0
synthetic-user-13,2025-04-15,FLIPKART,FLIPKART,Shopping,8784.96,1
synthetic-user-13,2025-04-18,ZOMATO,ZOMATO,Food,416.43,0
synthetic-user-13,2025-04-19,DMART,DMART,Groceries,2520.89,0
synthetic-user-13,2025-04-21,UBER,UBER,Transportation,209.65,0
synthetic-user-13,2025-04-21,SALARY CREDIT,SALARY CREDIT,Salary,65661.69,0
synthetic-user-13,2025-04-21,FLIPKART,FLIPKART,Shopping,950.43,0
synthetic-user-13,2025-04-21,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2592.5,0
synthetic-user-13,2025-04-21,DMART,DMART,Groceries,1729.53,0
synthetic-user-13,2025-04-22,ZERODHA,ZERODHA,Investment,5831.51,0
synthetic-user-13,2025-04-24,STARBUCKS,STARBUCKS,Food,231.36,0
synthetic-user-13,2025-04-25,MYNTRA,MYNTRA,Shopping,1357.55,0
synthetic-user-13,2025-04-28,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1174.6,0
synthetic-user-13,2025-05-01,BIGBASKET,BIGBASKET,Groceries,1769.9,0
synthetic-user-13,2025-05-04,ZOMATO,ZOMATO,Food,541.59,0
synthetic-user-13,2025-05-07,BIGBASKET,BIGBASKET,Groceries,1404.15,0
synthetic-user-13,2025-05-08,DMART,DMART,Groceries,2287.91,0
synthetic-user-13,2025-05-10,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,657.71,0
synthetic-user-13,2025-05-10,ZOMATO,ZOMATO,Food,388.84,0
synthetic-user-13,2025-05-11,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,516.53,0
synthetic-user-13,2025-05-13,BIGBASKET,BIGBASKET,Groceries,2028.67,0
synthetic-user-13,2025-05-14,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,827.36,0
synthetic-user-13,2025-05-16,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1018.86,0
synthetic-user-13,2025-05-18,UBER,UBER,Transportation,236.6,0
synthetic-user-13,2025-05-21,AMAZON,AMAZON,Shopping,1071.78,0
synthetic-user-13,2025-05-21,SALARY CREDIT,SALARY CREDIT,Salary,55102.11,0
synthetic-user-13,2025-05-23,BIGBASKET,BIGBASKET,Groceries,1541.95,0
synthetic-user-13,2025-05-24,ZERODHA,ZERODHA,Investment,5716.73,0
synthetic-user-13,2025-05-26,SWIGGY,SWIGGY,Food,372.22,0
synthetic-user-13,2025-05-26,UBER,UBER,Transportation,163.7,0
synthetic-user-13,2025-05-27,LUXURY WATCH BOUTIQUE,LUXURY WATCH BOUTIQUE,Shopping,29117.48,1
synthetic-user-13,2025-05-27,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,806.34,0
synthetic-user-13,2025-05-28,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2276.64,0
synthetic-user-13,2025-05-31,DMART,DMART,Groceries,1746.22,0
synthetic-user-13,2025-06-02,MYNTRA,MYNTRA,Shopping,1545.85,0
synthetic-user-13,2025-06-05,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,542.07,0
synthetic-user-13,2025-06-08,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1032.06,0
synthetic-user-13,2025-06-09,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15063.02,0
synthetic-user-13,2025-06-10,UBER,UBER,Transportation,239.6,0
synthetic-user-13,2025-06-12,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,690.56,0
synthetic-user-13,2025-06-13,BIGBASKET,BIGBASKET,Groceries,1773.79,0
synthetic-user-13,2025-06-16,SALARY CREDIT,SALARY CREDIT,Salary,66054.96,0
synthetic-user-13,2025-06-16,OLA CABS,OLA CABS,Transportation,199.61,0
synthetic-user-13,2025-06-18,SALARY CREDIT,SALARY CREDIT,Salary,83064.27,0
synthetic-user-13,2025-06-21,OLA CABS,OLA CABS,Transportation,108.64,0
synthetic-user-13,2025-06-23,OLA CABS,OLA CABS,Transportation,128.1,0
synthetic-user-13,2025-06-26,DMART,DMART,Groceries,2806.58,0
synthetic-user-13,2025-06-27,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1073.71,0
synthetic-user-13,2025-06-29,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17172.68,0
synthetic-user-13,2025-07-01,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,650.86,0
synthetic-user-13,2025-07-02,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2177.86,0
synthetic-user-13,2025-07-02,ZOMATO,ZOMATO,Food,354.01,0
synthetic-user-13,2025-07-04,SALARY CREDIT,SALARY CREDIT,Salary,92659.34,0
synthetic-user-13,2025-07-04,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,4681.21,1
synthetic-user-13,2025-07-07,DMART,DMART,Groceries,1446.51,0
synthetic-user-13,2025-07-07,AMAZON,AMAZON,Shopping,1301.2,0
synthetic-user-13,2025-07-09,DMART,DMART,Groceries,2306.2,0
synthetic-user-13,2025-07-09,ZERODHA,ZERODHA,Investment,4468.42,0
synthetic-user-13,2025-07-11,DMART,DMART,Groceries,2095.32,0
synthetic-user-13,2025-07-14,AMAZON,AMAZON,Shopping,1194.38,0
synthetic-user-13,2025-07-16,AMAZON,AMAZON,Shopping,789.03,0
synthetic-user-13,2025-07-18,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2424.46,0
synthetic-user-13,2025-07-21,DMART,DMART,Groceries,1836.89,0
synthetic-user-13,2025-07-24,DMART,DMART,Groceries,2179.71,0
synthetic-user-13,2025-07-27,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15481.12,0
synthetic-user-13,2025-07-30,SALARY CREDIT,SALARY CREDIT,Salary,73856.23,0
synthetic-user-13,2025-08-02,BIGBASKET,BIGBASKET,Groceries,1553.56,0
synthetic-user-13,2025-08-03,STARBUCKS,STARBUCKS,Food,258.79,0
synthetic-user-13,2025-08-04,AMAZON,AMAZON,Shopping,1340.99,0
synthetic-user-13,2025-08-05,SWIGGY,SWIGGY,Food,282.63,0
synthetic-user-13,2025-08-08,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,968.25,0
synthetic-user-13,2025-08-11,MYNTRA,MYNTRA,Shopping,1835.75,0
synthetic-user-13,2025-08-11,BIGBASKET,BIGBASKET,Groceries,1555.26,0
synthetic-user-14,2025-01-29,STARBUCKS,STARBUCKS,Food,193.01,0
synthetic-user-14,2025-02-01,AMAZON,AMAZON,Shopping,1269.81,0
synthetic-user-14,2025-02-01,ZOMATO,ZOMATO,Food,318.1,0
synthetic-user-14,2025-02-03,DMART,DMART,Groceries,1387.79,0
synthetic-user-14,2025-02-04,FLIPKART,FLIPKART,Shopping,977.5,0
synthetic-user-14,2025-02-04,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,626.22,0
synthetic-user-14,2025-02-04,UBER,UBER,Transportation,203.21,0
synthetic-user-14,2025-02-07,OLA CABS,OLA CABS,Transportation,226.26,0
synthetic-user-14,2025-02-08,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,566.3,0
synthetic-user-14,2025-02-09,SALARY CREDIT,SALARY CREDIT,Salary,80903.93,0
synthetic-user-14,2025-02-12,FLIPKART,FLIPKART,Shopping,1167.84,0
synthetic-user-14,2025-02-14,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,573.7,0
synthetic-user-14,2025-02-15,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,484.64,0
synthetic-user-14,2025-02-18,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2262.63,0
synthetic-user-14,2025-02-20,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2100.68,0
synthetic-user-14,2025-02-22,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,951.51,0
synthetic-user-14,2025-02-23,ZERODHA,ZERODHA,Investment,4371.98,0
synthetic-user-14,2025-02-25,STARBUCKS,STARBUCKS,Food,216.75,0
synthetic-user-14,2025-02-28,DMART,DMART,Groceries,1898.29,0
synthetic-user-14,2025-03-01,FLIPKART,FLIPKART,Shopping,883.85,0
synthetic-user-14,2025-03-01,ZOMATO,ZOMATO,Food,328.52,0
synthetic-user-14,2025-03-04,AMAZON,AMAZON,Shopping,1181.88,0
synthetic-user-14,2025-03-06,STARBUCKS,STARBUCKS,Food,250.79,0
synthetic-user-14,2025-03-09,UBER,UBER,Transportation,194.6,0
synthetic-user-14,2025-03-12,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2398.31,0
synthetic-user-14,2025-03-15,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,13677.42,0
synthetic-user-14,2025-03-17,UBER,UBER,Transportation,202.93,0
synthetic-user-14,2025-03-19,BIGBASKET,BIGBASKET,Groceries,1588.11,0
synthetic-user-14,2025-03-22,SWIGGY,SWIGGY,Food,343.21,0
synthetic-user-14,2025-03-25,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,608.02,0
synthetic-user-14,2025-03-28,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,557.89,0
synthetic-user-14,2025-03-31,STARBUCKS,STARBUCKS,Food,160.27,0
synthetic-user-14,2025-04-01,OLA CABS,OLA CABS,Transportation,183.69,0
synthetic-user-14,2025-04-02,OLA CABS,OLA CABS,Transportation,183.12,0
synthetic-user-14,2025-04-05,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,806.5,0
synthetic-user-14,2025-04-06,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16238.98,0
synthetic-user-14,2025-04-07,SWIGGY,SWIGGY,Food,434.27,0
synthetic-user-14,2025-04-10,SALARY CREDIT,SALARY CREDIT,Salary,79054.04,0
synthetic-user-14,2025-04-10,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1058.61,0
synthetic-user-14,2025-04-13,SWIGGY,SWIGGY,Food,414.99,0
synthetic-user-14,2025-04-13,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2835.92,0
synthetic-user-14,2025-04-15,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,41596.77,1
synthetic-user-14,2025-04-18,ZOMATO,ZOMATO,Food,385.01,0
synthetic-user-14,2025-04-18,MYNTRA,MYNTRA,Shopping,1332.18,0
synthetic-user-14,2025-04-21,BIGBASKET,BIGBASKET,Groceries,1441.65,0
synthetic-user-14,2025-04-24,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,550.22,0
synthetic-user-14,2025-04-25,OLA CABS,OLA CABS,Transportation,189.22,0
synthetic-user-14,2025-04-28,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,800.57,0
synthetic-user-14,2025-04-30,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14856.36,0
synthetic-user-14,2025-05-01,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,763.62,0
synthetic-user-14,2025-05-03,UBER,UBER,Transportation,185.81,0
synthetic-user-14,2025-05-04,STARBUCKS,STARBUCKS,Food,240.18,0
synthetic-user-14,2025-05-05,SALARY CREDIT,SALARY CREDIT,Salary,60554.15,0
synthetic-user-14,2025-05-05,SALARY CREDIT,SALARY CREDIT,Salary,62789.12,0
synthetic-user-14,2025-05-05,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,711.98,0
synthetic-user-14,2025-05-07,UBER,UBER,Transportation,227.08,0
synthetic-user-14,2025-05-07,MYNTRA,MYNTRA,Shopping,1896.79,0
synthetic-user-14,2025-05-10,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1077.58,0
synthetic-user-14,2025-05-12,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,696.69,0
synthetic-user-14,2025-05-12,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,445.76,0
synthetic-user-14,2025-05-12,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16280.46,0
synthetic-user-14,2025-05-15,BIGBASKET,BIGBASKET,Groceries,1887.55,0
synthetic-user-14,2025-05-15,ZOMATO,ZOMATO,Food,383.4,0
synthetic-user-14,2025-05-15,BIGBASKET,BIGBASKET,Groceries,1840.74,0
synthetic-user-14,2025-05-16,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,11410.94,0
synthetic-user-14,2025-05-19,BIGBASKET,BIGBASKET,Groceries,1621.05,0
synthetic-user-14,2025-05-20,OLA CABS,OLA CABS,Transportation,201.17,0
synthetic-user-14,2025-05-23,SWIGGY,SWIGGY,Food,352.81,0
synthetic-user-14,2025-05-25,UBER,UBER,Transportation,254.58,0
synthetic-user-14,2025-05-25,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1887.39,0
synthetic-user-14,2025-05-26,ZERODHA,ZERODHA,Investment,5851.78,0
synthetic-user-14,2025-05-29,DMART,DMART,Groceries,2099.02,0
synthetic-user-14,2025-06-01,ZERODHA,ZERODHA,Investment,4265.95,0
synthetic-user-14,2025-06-03,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15194.09,0
synthetic-user-14,2025-06-03,MYNTRA,MYNTRA,Shopping,1525.21,0
synthetic-user-14,2025-06-06,UBER,UBER,Transportation,172.55,0
synthetic-user-14,2025-06-06,DMART,DMART,Groceries,2120.71,0
synthetic-user-14,2025-06-06,ZERODHA,ZERODHA,Investment,5770.46,0
synthetic-user-14,2025-06-08,MYNTRA,MYNTRA,Shopping,1459.9,0
synthetic-user-14,2025-06-10,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,42468.05,1
synthetic-user-14,2025-06-11,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,12090.74,0
synthetic-user-14,2025-06-14,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,451.38,0
synthetic-user-14,2025-06-15,STARBUCKS,STARBUCKS,Food,282.93,0
synthetic-user-14,2025-06-16,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,464.02,0
synthetic-user-14,2025-06-18,ZERODHA,ZERODHA,Investment,4137.36,0
synthetic-user-14,2025-06-19,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,4299.76,1
synthetic-user-14,2025-06-20,FLIPKART,FLIPKART,Shopping,941.79,0
synthetic-user-14,2025-06-23,BIGBASKET,BIGBASKET,Groceries,1451.22,0
synthetic-user-14,2025-06-25,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,463.32,0
synthetic-user-14,2025-06-25,BIGBASKET,BIGBASKET,Groceries,1221.78,0
synthetic-user-14,2025-06-25,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1061.9,0
synthetic-user-14,2025-06-26,FLIPKART,FLIPKART,Shopping,862.59,0
synthetic-user-14,2025-06-27,ZERODHA,ZERODHA,Investment,3805.54,0
synthetic-user-14,2025-06-28,ZERODHA,ZERODHA,Investment,3787.37,0
synthetic-user-14,2025-06-30,DMART,DMART,Groceries,1723.86,0
synthetic-user-14,2025-07-03,STARBUCKS,STARBUCKS,Food,283.0,0
synthetic-user-14,2025-07-04,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16296.22,0
synthetic-user-14,2025-07-04,ZERODHA,ZERODHA,Investment,4213.97,0
synthetic-user-14,2025-07-07,SALARY CREDIT,SALARY CREDIT,Salary,72157.33,0
synthetic-user-14,2025-07-10,SALARY CREDIT,SALARY CREDIT,Salary,63839.19,0
synthetic-user-14,2025-07-11,DMART,DMART,Groceries,1690.45,0
synthetic-user-14,2025-07-14,DMART,DMART,Groceries,2352.73,0
synthetic-user-14,2025-07-14,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14461.36,0
synthetic-user-14,2025-07-17,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,31619.94,1
synthetic-user-14,2025-07-17,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2443.82,0
synthetic-user-14,2025-07-19,DMART,DMART,Groceries,2184.16,0
synthetic-user-14,2025-07-19,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,612.12,0
synthetic-user-14,2025-07-20,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2559.57,0
synthetic-user-14,2025-07-20,FLIPKART,FLIPKART,Shopping,1080.15,0
synthetic-user-14,2025-07-23,STARBUCKS,STARBUCKS,Food,2805.64,1
synthetic-user-14,2025-07-26,FLIPKART,FLIPKART,Shopping,932.89,0
synthetic-user-14,2025-07-29,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,457.36,0
synthetic-user-14,2025-07-30,ZERODHA,ZERODHA,Investment,5185.52,0
synthetic-user-14,2025-08-02,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17152.42,0
synthetic-user-14,2025-08-02,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2628.72,0
synthetic-user-14,2025-08-05,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,584.4,0
synthetic-user-14,2025-08-08,STARBUCKS,STARBUCKS,Food,259.74,0
synthetic-user-14,2025-08-09,FLIPKART,FLIPKART,Shopping,928.49,0
synthetic-user-14,2025-08-09,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,437.01,0
synthetic-user-14,2025-08-09,ZERODHA,ZERODHA,Investment,5316.82,0
